Date,Open,High,Low,Close,Volume,Open Interest
2020-01-10,39718.0,39913.0,39568.0,39871.0,15612.0,11752.0
2020-01-13,39722.0,39801.0,39523.0,39546.0,13476.0,11294.0
2020-01-14,39500.0,39530.0,39262.0,39447.0,12155.0,11318.0
2020-01-15,39646.0,39708.0,39477.0,39611.0,10788.0,11399.0
2020-01-16,39655.0,39775.0,39588.0,39686.0,9417.0,11535.0
2020-01-17,39730.0,39983.0,39702.0,39946.0,10632.0,11429.0
2020-01-20,39900.0,40000.0,39880.0,39947.0,7123.0,10852.0
2020-01-21,40090.0,40176.0,39675.0,39911.0,14864.0,10152.0
2020-01-22,39817.0,39974.0,39752.0,39913.0,9304.0,9903.0
2020-01-23,39904.0,40311.0,39836.0,40283.0,12420.0,9625.0
2020-01-24,40214.0,40440.0,39951.0,40352.0,14736.0,8601.0
2020-01-27,40500.0,40810.0,40480.0,40585.0,13926.0,7103.0
2020-01-28,40562.0,40608.0,40156.0,40242.0,13192.0,5378.0
2020-01-29,40111.0,40458.0,40066.0,40350.0,12110.0,3071.0
2020-01-30,40486.0,41068.0,40472.0,40975.0,5908.0,808.0
2020-02-01,41035.0,41297.0,40820.0,41248.0,70.0,297.0
2020-02-03,41011.0,41050.0,40371.0,40661.0,93.0,239.0
2020-02-04,40408.0,40500.0,40112.0,40302.0,24.0,109.0
2020-02-05,40108.0,40298.0,39900.0,40200.0,13486.0,16641.0
2020-02-06,40081.0,40421.0,40030.0,40351.0,11315.0,16553.0
2020-02-07,40393.0,40724.0,40302.0,40644.0,13029.0,16901.0
2020-02-10,40566.0,40715.0,40514.0,40679.0,8335.0,16700.0
2020-02-11,40566.0,40577.0,40300.0,40410.0,11523.0,16209.0
2020-02-12,40431.0,40549.0,40306.0,40484.0,9977.0,16235.0
2020-02-13,40551.0,40700.0,40513.0,40656.0,9873.0,16196.0
2020-02-14,40601.0,41010.0,40573.0,40979.0,10117.0,16559.0
2020-02-17,40889.0,40925.0,40720.0,40756.0,6982.0,15679.0
2020-02-18,40900.0,41480.0,40900.0,41420.0,14832.0,16765.0
2020-02-19,41408.0,41619.0,41350.0,41586.0,13647.0,16883.0
2020-02-20,41651.0,42158.0,41500.0,42039.0,19361.0,16913.0
2020-02-21,42210.0,42790.0,42210.0,42666.0,13350.0,17173.0
2020-02-24,42932.0,43788.0,42932.0,43580.0,25487.0,16124.0
2020-02-25,43176.0,43176.0,42371.0,42788.0,26431.0,14899.0
2020-02-26,42536.0,42854.0,42100.0,42504.0,19747.0,14433.0
2020-02-27,42640.0,42976.0,42322.0,42385.0,20941.0,14240.0
2020-02-28,42670.0,42747.0,41275.0,41397.0,34985.0,13159.0
2020-03-02,41738.0,42343.0,41646.0,41956.0,22688.0,12729.0
2020-03-03,41927.0,43517.0,41873.0,43474.0,26800.0,13377.0
2020-03-04,43357.0,43778.0,43293.0,43569.0,20038.0,13586.0
2020-03-05,43504.0,44503.0,43243.0,44458.0,22496.0,13654.0
2020-03-09,44575.0,44772.0,43851.0,44353.0,21977.0,11773.0
2020-03-10,43836.0,43941.0,43530.0,43740.0,9599.0,11457.0
2020-03-11,43744.0,43875.0,43275.0,43355.0,14840.0,11168.0
2020-03-12,43302.0,43637.0,41567.0,42206.0,28695.0,9522.0
2020-03-13,41750.0,42070.0,40055.0,40348.0,25321.0,8243.0
2020-03-16,40982.0,41199.0,38400.0,39518.0,37152.0,7006.0
2020-03-17,39489.0,40934.0,38650.0,40244.0,24015.0,6733.0
2020-03-18,40127.0,40447.0,39318.0,39723.0,22185.0,6648.0
2020-03-19,39307.0,40099.0,39052.0,39831.0,14770.0,6357.0
2020-03-20,39900.0,40948.0,39838.0,40358.0,15280.0,5695.0
2020-03-23,40721.0,41310.0,39765.0,41163.0,13219.0,4950.0
2020-03-24,42184.0,42184.0,39929.0,41379.0,12735.0,4282.0
2020-03-25,41379.0,42785.0,40811.0,42217.0,7591.0,3214.0
2020-03-26,42001.0,44535.0,41430.0,43542.0,7069.0,1864.0
2020-03-27,42800.0,43760.0,42800.0,43571.0,4801.0,359.0
2020-03-30,43450.0,44190.0,43212.0,43842.0,402.0,106.0
